	favorite_count	retweet_count	timestamp	rating_numerator	rating_denominator	dog_type	breed	confidence	names	likeability
792394556390137856	14331	4681	2016-10-29 15:55:58+00:00	12	10		Cocker Spaniel	0.746387	BeBe	80500093.2
792773781206999040	7815	1832	2016-10-30 17:02:53+00:00	12	10		Yorkshire Terrier	0.912804	Monster	17180496.0
792883833364439040	12059	4668	2016-10-31 00:20:11+00:00	12	10		Standard Poodle	8.31451e-05	Bailey	67549694.39999999
793135492858580992	6881	2724	2016-10-31 17:00:11+00:00	13	10		Unidentifiable	0.0		24366997.200000003
793150605191548928	6579	1862	2016-10-31 18:00:14+00:00	11	10		Italian Greyhound	0.193869	Nida	13475107.8
793226087023144960	10477	3124	2016-10-31 23:00:11+00:00	11	10		Wire-Haired Fox Terrier	0.456047	Juno	36003162.800000004
793241302385262592	11201	3578	2016-11-01 00:00:38+00:00	13	10		Golden Retriever	0.559308	Tucker	52100331.400000006
793286476301799424	26209	10045	2016-11-01 03:00:09+00:00	13	10		Afghan Hound	0.274637	Moreton	342250226.50000006
793601777308463104	8496	1778	2016-11-01 23:53:02+00:00	12	10		Miniature Pinscher	0.538981	Dobby	18127065.599999998
793845145112371200	9819	2047	2016-11-02 16:00:06+00:00	13	10		Old English Sheepdog	0.7652770000000001	Clark	26129340.900000002
793962221541933056	17917	5328	2016-11-02 23:45:19+00:00	12	10		Labrador Retriever	0.8616510000000001	Maximus	114554131.19999999
794332329137291264	10207	2897	2016-11-04 00:15:59+00:00	12	10		Samoyed	0.988307	Nimbus	35483614.8
795076730285391872	17294	5931	2016-11-06 01:33:58+00:00	11	10		Unidentifiable	0.0	Bailey	112827785.4
795464331001561088	53064	25981	2016-11-07 03:14:10+00:00	13	10	doggo	Golden Retriever	0.193082		1792252519.1999998
796387464403357696	11717	4550	2016-11-09 16:22:22+00:00	12	10		Pekinese	0.461164	Snicku	63974820.0
796484825502875648	8074	1926	2016-11-09 22:49:15+00:00	12	10	doggo	Cocker Spaniel	0.116924		18660628.799999997
796759840936919040	12637	3338	2016-11-10 17:02:03+00:00	11	10		American Staffordshire Terrier	0.463996	Romeo	46400536.6
797236660651966464	21289	7241	2016-11-12 00:36:46+00:00	12	10		Collie	0.767005	Pancake	184984378.79999998
797545162159308800	15462	5291	2016-11-12 21:02:38+00:00	12	10		Pembroke	0.954089	Cassie	98171330.39999999
798209839306514432	11052	2785	2016-11-14 17:03:50+00:00	13	10		Pekinese	0.524583	Cooper	40013766.0
798925684722855936	7930	1559	2016-11-16 16:28:21+00:00	11	10		West Highland White Terrier	0.539463	Shadow	13599157.0
798933969379225600	14004	4877	2016-11-16 17:01:16+00:00	12	10		Siberian Husky	0.703224	Iroh	81957009.6
799063482566066176	8600	2687	2016-11-17 01:35:54+00:00	11	10		Norfolk Terrier	0.334436	Mister	25419020.0
799422933579902976	8566	2087	2016-11-18 01:24:14+00:00	12	10		Miniature Pinscher	0.58363	Longfellow	21452690.4
800141422401830912	16314	2798	2016-11-20 00:59:15+00:00	13	10		Golden Retriever	0.938048	Peaches	59340543.6
800513324630806528	13997	3286	2016-11-21 01:37:04+00:00	11	10		Pembroke	0.8289040000000001	Chef	50593556.2
800751577355128832	11180	3024	2016-11-21 17:23:47+00:00	12	10		Cocker Spaniel	0.771984	Mauve	40569984.0
801115127852503040	8609	2277	2016-11-22 17:28:25+00:00	12	10	doggo + pupper	Dalmatian	0.823356	Bones	23523231.599999998
801167903437357056	26094	6476	2016-11-22 20:58:07+00:00	13	10		Cocker Spaniel	0.74022	Milo	219680167.20000002
801285448605831168	6445	911	2016-11-23 04:45:12+00:00	10	10		Unidentifiable	0.0		5871395.0
801538201127157760	8734	2238	2016-11-23 21:29:33+00:00	12	10		Pembroke	0.550506	Wallace	23456030.4
801958328846974976	8213	1864	2016-11-25 01:18:59+00:00	12	10		Staffordshire Bullterrier	0.327887	Ronnie	18370838.400000002
802239329049477120	9657	2843	2016-11-25 19:55:35+00:00	12	10	puppo	Eskimo Dog	0.482498	Loki	32945821.2
802572683846291456	9509	2728	2016-11-26 18:00:13+00:00	12	10		Golden Retriever	0.610171	Winnie	31128662.4
802952499103731712	9611	2193	2016-11-27 19:09:28+00:00	12	10		Chow	0.944032	Marley	25292307.599999998
803276597545603072	10673	2683	2016-11-28 16:37:19+00:00	11	10		Pembroke	0.457086	Winston	31499224.900000002
803638050916102144	11676	4502	2016-11-29 16:33:36+00:00	13	10	pupper	Labrador Retriever	0.372776		68334957.60000001
803773340896923648	10697	3016	2016-11-30 01:31:12+00:00	12	10	puppo	Miniature Pinscher	0.817066	Diogi	38714582.4
804738756058218496	14587	4191	2016-12-02 17:27:25+00:00	12	10		Tibetan Mastiff	0.91579	Django	73360940.39999999
805487436403003392	9328	2762	2016-12-04 19:02:24+00:00	12	10		Unidentifiable	0.0	Sansa	30916723.2
805520635690676224	6114	1796	2016-12-04 21:14:20+00:00	13	10		Malinois	0.643147	Zeke	14274967.2
805826884734976000	7000	1995	2016-12-05 17:31:15+00:00	12	10		Siberian Husky	0.248926	Duke	16758000.0
805932879469572096	8797	2082	2016-12-06 00:32:26+00:00	12	10		Norwegian Elkhound	0.657967	Major	21978424.8
806219024703037440	6833	1300	2016-12-06 19:29:28+00:00	11	10		Chow	0.835102		9771190.0
806542213899489280	10865	2572	2016-12-07 16:53:43+00:00	11	10		Vizsla	0.938617	Waffles	30739258.000000004
807010152071229440	13876	4176	2016-12-08 23:53:08+00:00	12	10		Golden Retriever	0.610807	Lennon	69535411.2
807106840509214720	126280	60560	2016-12-09 06:17:20+00:00	13	10		Chihuahua	0.50537	Stephan	9941771840.0
807621403335917568	15484	4004	2016-12-10 16:22:02+00:00	14	10	pupper	Golden Retriever	0.873233	Ollie	86797110.39999999
808001312164028416	13363	3853	2016-12-11 17:31:39+00:00	12	10		Labrador Retriever	0.730959	Cooper	61785166.8
808838249661788160	10746	3317	2016-12-14 00:57:20+00:00	13	10		Rottweiler	0.36953	Ito	46337826.6
809084759137812480	14048	3818	2016-12-14 17:16:53+00:00	11	10		Vizsla	0.911412	Wallace	58998790.400000006
809448704142938112	7362	1597	2016-12-15 17:23:04+00:00	12	10		Greater Swiss Mountain Dog	0.375415		14108536.799999999
809920764300447744	16457	4260	2016-12-17 00:38:52+00:00	10	10		Norwich Terrier	0.397163		70106820.0
810284430598270976	37617	12410	2016-12-18 00:43:57+00:00	13	10		Malamute	0.620768	Phil	606875061.0
810896069567610880	9611	1951	2016-12-19 17:14:23+00:00	11	10		Flat-Coated Retriever	0.8208040000000001	Hunter	20626167.1
810984652412424192	5659	1559	2016-12-19 23:06:23+00:00	24	7		Golden Retriever	0.8713420000000001	Sam	30248163.42857143
811386762094317568	22214	6952	2016-12-21 01:44:13+00:00	11	10	pupper	Pembroke	0.804177	Craig	169874900.8
811627233043480576	13575	3397	2016-12-21 17:39:46+00:00	10	10		Beagle	0.39628	Augie	46114275.0
812466873996607488	8478	2099	2016-12-24 01:16:12+00:00	12	10		Great Dane	0.0782055	Mary	21354386.400000002
812503143955202048	6452	1328	2016-12-24 03:40:19+00:00	13	10		Unidentifiable	0.0		11138732.8
812709060537683968	7038	1549	2016-12-24 17:18:34+00:00	12	10		Irish Setter	0.326873	Brandi	13082234.4
813051746834595840	22237	7979	2016-12-25 16:00:16+00:00	13	10		Golden Retriever	0.914804	Bauer	230657729.9
813096984823349248	11187	3913	2016-12-25 19:00:02+00:00	11	10	doggo	Great Dane	0.128056	Rocky	48152204.1
813112105746448384	10969	2993	2016-12-25 20:00:07+00:00	12	10		Pembroke	0.140682	Toby	39396260.4
813127251579564032	12593	3403	2016-12-25 21:00:18+00:00	11	10	doggo	Norwegian Elkhound	0.432416		47139376.900000006
813157409116065792	8236	2411	2016-12-25 23:00:08+00:00	12	10		Pembroke	0.07056710000000001	Layla	23828395.199999996
813187593374461952	21050	4750	2016-12-26 01:00:05+00:00	13	10		Golden Retriever	0.888181		129983750.0
813202720496779264	9753	1958	2016-12-26 02:00:11+00:00	11	10	doggo	Cocker Spaniel	0.701852		21006011.400000002
813217897535406080	19809	7946	2016-12-26 03:00:30+00:00	13	10		Samoyed	0.905972	Atlas	204623008.20000002
813800681631023104	8863	1911	2016-12-27 17:36:16+00:00	12	10		Malamute	0.501159	Sky	20324631.6
813812741911748608	38596	15234	2016-12-27 18:24:12+00:00	14	10		French Bulldog	0.709146	Gary	823160049.5999999
813910438903693312	9863	2040	2016-12-28 00:52:25+00:00	11	10	doggo	Siberian Husky	0.6993550000000001	Chubbs	22132572.000000004
814530161257443328	9184	2021	2016-12-29 17:54:58+00:00	12	10		Miniature Poodle	0.626913	Alf	22273036.799999997
814638523311648768	11946	2948	2016-12-30 01:05:33+00:00	12	10		Golden Retriever	0.650814	Olivia	42260169.599999994
814986499976527872	8098	1399	2016-12-31 00:08:17+00:00	11	10	pupper	Dalmatian	0.999828	Cooper	12462012.200000001
815390420867969024	10980	4138	2017-01-01 02:53:20+00:00	13	10		Unidentifiable	0.0		59065812.0
815736392542261248	10436	2467	2017-01-02 01:48:06+00:00	11	10		Border Collie	0.5489069999999999	Akumi	28320173.2
815966073409433600	23758	9210	2017-01-02 17:00:46+00:00	13	10	pupper	Tibetan Mastiff	0.506312		284454534.0
816091915477250048	9465	2345	2017-01-03 01:20:49+00:00	12	10		Pomeranian	0.967345	Comet	26634510.0
816336735214911488	9106	2123	2017-01-03 17:33:39+00:00	11	10		Labrador Retriever	0.91933	Dudley	21265241.8
816816676327063552	10586	2205	2017-01-05 01:20:46+00:00	12	10		Malamute	0.668164	Timber	28010555.999999996
817056546584727552	9083	1795	2017-01-05 17:13:55+00:00	11	10		Kelpie	0.8644149999999999	Chloe	17934383.500000004
817120970343411712	12901	2842	2017-01-05 21:29:55+00:00	13	10		Saluki	0.568809		47664034.6
817171292965273600	9241	2186	2017-01-06 00:49:53+00:00	13	10		Golden Retriever	0.295483	Tebow	26261073.8
817415592588222464	5947	1043	2017-01-06 17:00:38+00:00	11	10		Doberman	0.806163	Strudel	6822993.100000001
818259473185828864	11664	2478	2017-01-09 00:53:55+00:00	12	10		Miniature Schnauzer	0.367368	Florence	34684070.4
818536468981415936	11544	2687	2017-01-09 19:14:36+00:00	11	10		Welsh Springer Spaniel	6.229489999999999e-05	Tom	34120600.800000004
818627210458333184	23477	8087	2017-01-10 01:15:10+00:00	13	10		Labrador Retriever	0.384188	Wafer	246816048.70000002
819004803107983360	91703	39828	2017-01-11 02:15:36+00:00	14	10	doggo	Standard Poodle	0.351308	Bo	5113285917.599999
819227688460238848	24400	7252	2017-01-11 17:01:16+00:00	12	10		Border Terrier	0.4824520000000001	Finn	212338560.0
819588359383371776	10118	2136	2017-01-12 16:54:26+00:00	13	10		Cardigan	0.5479350000000001	Jazzy	28095662.4
819924195358416896	13602	5236	2017-01-13 15:08:56+00:00	11	10	doggo	Unidentifiable	0.0		78342079.2
819952236453363712	5624	1281	2017-01-13 17:00:21+00:00	13	10	puppo	American Staffordshire Terrier	0.925505	Oliver	9365647.2
820314633777061888	3526	611	2017-01-14 17:00:24+00:00	14	10		Gordon Setter	0.940724		3016140.4
821044531881721856	13377	2482	2017-01-16 17:20:45+00:00	12	10		Old English Sheepdog	0.14802	Flash	39842056.8
821149554670182400	9198	2183	2017-01-17 00:18:04+00:00	12	10		German Shepherd	0.515933	Luca	24095080.8
821765923262631936	8884	1802	2017-01-18 17:07:18+00:00	13	10	doggo	Golden Retriever	0.980071	Duchess	20811658.400000002
821886076407029760	11981	2532	2017-01-19 01:04:45+00:00	13	10		Golden Retriever	0.26623800000000003	Jimison	39436659.6
822244816520155136	36964	10637	2017-01-20 00:50:15+00:00	11	10		Samoyed	0.585441		432504674.8
822610361945911296	15592	3208	2017-01-21 01:02:48+00:00	12	10		Cocker Spaniel	0.6644869999999999		60022963.199999996
822975315408461824	18238	3718	2017-01-22 01:12:59+00:00	12	10		Pembroke	0.233162	Albus	81370660.8
823581115634085888	13748	2858	2017-01-23 17:20:14+00:00	11	10		German Shepherd	0.194044	Crawford	43220962.400000006
823699002998870016	13273	2607	2017-01-24 01:08:40+00:00	12	10		Cairn	0.203999	Winston	41523253.199999996
823939628516474880	11217	2923	2017-01-24 17:04:50+00:00	12	10		Schipperke	0.23407600000000006	Cash	39344749.199999996
824325613288833024	12432	11215	2017-01-25 18:38:36+00:00	13	10	pupper	Pembroke	0.990793		181252344.0
824775126675836928	15765	3795	2017-01-27 00:24:48+00:00	12	10		Border Terrier	0.610499	Scooter	71793810.0
825026590719483904	6691	1375	2017-01-27 17:04:02+00:00	12	10	puppo	Eskimo Dog	0.524454	Pablo	11040150.0
825147591692263424	19274	4932	2017-01-28 01:04:51+00:00	13	10		Pekinese	0.354823	Sweet	123577178.4
825535076884762624	54828	18527	2017-01-29 02:44:34+00:00	14	10	puppo	Rottweiler	0.681495		1422117698.3999999
825829644528148480	13401	2682	2017-01-29 22:15:05+00:00	12	10		Great Pyrenees	0.8534069999999999	Toby	43129778.4
825876512159186944	11019	2017	2017-01-30 01:21:19+00:00	11	10		Unidentifiable	0.0	Mo	24447855.300000004
826240494070030336	13972	2788	2017-01-31 01:27:39+00:00	11	10		French Bulldog	0.903048		42849329.6
826848821049180160	38348	11004	2017-02-01 17:44:55+00:00	13	10	doggo	Great Pyrenees	0.858764	Cupid	548575809.6
827324948884643840	16673	3296	2017-02-03 01:16:53+00:00	12	10		Golden Retriever	0.352486	Ralphie	65945049.599999994
827600520311402496	7778	1020	2017-02-03 19:31:54+00:00	13	10		Pembroke	0.32563800000000004	Tucker	10313628.0
828011680017821696	10879	2309	2017-02-04 22:45:42+00:00	11	10		American Staffordshire Terrier	0.936662	Brutus	27631572.100000005
828046555563323392	12351	3080	2017-02-05 01:04:17+00:00	13	10		Unidentifiable	0.0	Sailer	49453404.0
828650029636317184	9969	1447	2017-02-06 17:02:17+00:00	14	10		Golden Retriever	0.649209		20195200.2
829011960981237760	55611	17436	2017-02-07 17:00:28+00:00	13	10		Boxer	0.312221	Dexter	1260523414.8
829141528400556032	25695	7957	2017-02-08 01:35:19+00:00	12	10		Golden Retriever	0.57314	Malcolm	245346138.0
829449946868879360	10975	2177	2017-02-08 22:00:52+00:00	11	10	doggo	Labrador Retriever	0.315163		26281832.500000004
829501995190984704	33318	11401	2017-02-09 01:27:41+00:00	12	10		French Bulldog	0.950851	Leo	455830221.59999996
829861396166877184	12821	2097	2017-02-10 01:15:49+00:00	12	10		Border Terrier	0.394486	Mia	32262764.4
830097400375152640	10307	3212	2017-02-10 16:53:37+00:00	13	10		Toy Poodle	0.442713	Samson	43037909.2
830583320585068544	70112	18024	2017-02-12 01:04:29+00:00	13	10		Labrador Retriever	0.908703	Lilly	1642808294.4
831315979191906304	6853	1195	2017-02-14 01:35:49+00:00	13	10	pupper	Briard	0.982755		10646135.5
831552930092285952	9425	2459	2017-02-14 17:17:22+00:00	13	10		Chihuahua	0.257415	Dutch	30128897.5
831650051525054464	7528	2074	2017-02-14 23:43:18+00:00	13	10		Eskimo Dog	0.530416		20296993.599999998
831670449226514432	10956	1940	2017-02-15 01:04:21+00:00	13	10		Pembroke	0.6248020000000001	Daisy	27631032.000000004
832273440279240704	11839	2499	2017-02-16 17:00:25+00:00	14	10	doggo	Pembroke	0.134081	Smiley	41419925.4
832397543355072512	12486	2380	2017-02-17 01:13:34+00:00	12	10		Pekinese	0.988916	Eevee	35660016.0
832636094638288896	16577	2978	2017-02-17 17:01:29+00:00	12	10		Eskimo Dog	0.5250319999999999	Orion	59239567.199999996
832757312314028032	17604	3871	2017-02-18 01:03:09+00:00	13	10		Cardigan	0.160888	Willow	88588609.2
833124694597443584	21124	5169	2017-02-19 01:23:00+00:00	12	10	pupper	Cardigan	0.7105229999999999	Gidget	131027947.2
833479644947025920	15527	2202	2017-02-20 00:53:27+00:00	13	10		Golden Retriever	0.727039	Poppy	44447590.2
833863086058651648	14022	2566	2017-02-21 02:17:06+00:00	12	10		Kuvasz	0.494969	Bentley	43176542.39999999
834209720923721728	21545	5113	2017-02-22 01:14:30+00:00	12	10		Golden Retriever	0.754799	Wilson	132191502.0
834458053273591808	10045	1791	2017-02-22 17:41:18+00:00	12	10		Rhodesian Ridgeback	0.468619	Chester	21588714.0
834786237630337024	22152	5868	2017-02-23 15:25:23+00:00	13	10		Border Terrier	0.156276	Tobi	168984316.8
835172783151792128	27286	6123	2017-02-24 17:01:22+00:00	12	10		Border Collie	0.663138		200486613.6
836001077879255040	19952	4575	2017-02-26 23:52:43+00:00	13	10		Samoyed	0.963558		118664520.00000001
836989968035819520	13263	2450	2017-03-01 17:22:13+00:00	12	10		Toy Poodle	0.005887300000000001	Mookie	38993220.0
837110210464448512	16710	2543	2017-03-02 01:20:01+00:00	13	10	pupper	Siberian Husky	0.767696	Clark	55241589.0
837471256429613056	13324	2432	2017-03-03 01:14:41+00:00	12	10		Norwegian Elkhound	0.976255	Vincent	38884761.6
837820167694528512	35637	8352	2017-03-04 00:21:08+00:00	12	10	pupper	Golden Retriever	0.887625		357168268.8
839549326359670784	28647	8254	2017-03-08 18:52:12+00:00	12	10		Norwich Terrier	0.05248	Winston	283742805.6
839990271299457024	13959	2432	2017-03-10 00:04:21+00:00	13	10		Staffordshire Bullterrier	0.604938	Sojourner	44132774.4
840268004936019968	20038	6082	2017-03-10 18:27:58+00:00	12	10		Chesapeake Bay Retriever	0.8639870000000001	Monty	146245339.2
840370681858686976	17112	4819	2017-03-11 01:15:58+00:00	13	10		Unidentifiable	0.0		107201546.4
841077006473256960	23769	5616	2017-03-13 00:02:39+00:00	12	10		Brittany Spaniel	0.962985	Dawn	160184044.79999998
842163532590374912	25376	6134	2017-03-16 00:00:07+00:00	12	10		French Bulldog	0.891227	George	186787660.79999998
842535590457499648	18757	3707	2017-03-17 00:38:32+00:00	13	10		Pembroke	0.685084	Winnie	90391858.7
842846295480000512	15772	3806	2017-03-17 21:13:10+00:00	13	10		Labrador Retriever	0.461076	Charlie	78036701.60000001
843604394117681152	17497	2906	2017-03-19 23:25:35+00:00	11	10		Labrador Retriever	0.430583	Hank	55930910.2
844223788422217728	14119	2320	2017-03-21 16:26:50+00:00	12	10		Labrador Retriever	0.71951	Margo	39307296.0
844704788403113984	40077	10904	2017-03-23 00:18:10+00:00	13	10		Labrador Retriever	0.980213	Luna	568099490.4
844973813909606400	15646	3386	2017-03-23 18:07:10+00:00	12	10		Labrador Retriever	0.742421	Brady	63572827.2
845306882940190720	24121	5671	2017-03-24 16:10:40+00:00	12	10	pupper	Irish Water Spaniel	0.567475	Pickles	164148229.20000002
845397057150107648	7896	1899	2017-03-24 22:08:59+00:00	13	10	doggo	Dandie Dinmont	0.394404	Mimosa	19492855.200000003
846153765933735936	32728	9534	2017-03-27 00:15:53+00:00	13	10		Giant Schnauzer	0.346468	Vixen	405637377.6
847251039262605312	21089	4498	2017-03-30 00:56:03+00:00	12	10		Airedale	0.49538	Furzey	113829986.39999999
847842811428974592	5633	1400	2017-03-31 16:07:33+00:00	12	10		Bernese Mountain Dog	0.951337	Rontu	9463440.0
847962785489326080	24234	5336	2017-04-01 00:04:17+00:00	10	10		Unidentifiable	0.0	Georgie	129312624.0
848212111729840128	16800	3208	2017-04-01 16:35:01+00:00	6	10		Bedlington Terrier	0.333486	Jerry	32336640.0
848324959059550208	25481	4807	2017-04-02 00:03:26+00:00	12	10		Malamute	0.5445760000000001	Odin	146984600.39999998
848690551926992896	25917	4515	2017-04-03 00:16:10+00:00	12	10		Flat-Coated Retriever	0.8236479999999999		140418306.0
849336543269576704	11732	1970	2017-04-04 19:03:06+00:00	11	10		Unidentifiable	0.0		25423244.0
849412302885593088	16304	3278	2017-04-05 00:04:08+00:00	12	10		Schipperke	0.907559	Noosh	64133414.4
850019790995546112	20986	5098	2017-04-06 16:18:05+00:00	12	10	pupper	Shetland Sheepdog	0.759907	Boomer	128383953.60000001
850145622816686080	16753	3982	2017-04-07 00:38:06+00:00	11	10		Kelpie	0.10539	Riley	73381490.60000001
850380195714523136	13392	2726	2017-04-07 16:10:12+00:00	13	10		Yorkshire Terrier	0.249012	Leo	47458569.60000001
851591660324737024	16576	3602	2017-04-11 00:24:08+00:00	11	10		Cardigan	0.394507		65677427.20000001
852672615818899456	15216	2237	2017-04-13 23:59:28+00:00	12	10		Golden Retriever	0.7112350000000001	Aspen	40845830.4
852912242202992640	9236	1901	2017-04-14 15:51:39+00:00	12	10		Great Dane	0.7837649999999999	Benny	21069163.2
853299958564483072	15813	3688	2017-04-15 17:32:18+00:00	13	10		Unidentifiable	0.0	Rumpole	75813847.2
853639147608842240	35420	10471	2017-04-16 16:00:07+00:00	13	10		German Shepherd	0.509879		482147666.0
854010172552949760	16464	3246	2017-04-17 16:34:26+00:00	11	10	doggo + floofer	English Springer	0.354733		58786358.400000006
854365224396361728	19169	4830	2017-04-18 16:05:17+00:00	13	10		Pembroke	0.90708	Einstein	120362151.0
854482394044301312	29727	7066	2017-04-18 23:50:52+00:00	13	10		Chihuahua	0.26024200000000003	Arya	273066276.59999996
854732716440526848	23137	6273	2017-04-19 16:25:34+00:00	12	10		Pembroke	0.6955479999999999	Marlee	174166081.2
855459453768019968	30266	8409	2017-04-21 16:33:22+00:00	12	10		Blenheim Spaniel	0.389513		305408152.79999995
855851453814013952	45961	18158	2017-04-22 18:31:02+00:00	13	10	doggo + puppo	Flat-Coated Retriever	0.321676		1084927789.4
856282028240666624	27992	6463	2017-04-23 23:01:59+00:00	14	10		Chihuahua	0.8765430000000001	Cermet	253277214.39999998
856543823941562368	16391	2936	2017-04-24 16:22:16+00:00	12	10		Boston Bull	0.30691	Callie	57748771.2
857029823797047296	19070	4086	2017-04-26 00:33:27+00:00	12	10		Golden Retriever	0.968623	Zeke	93504024.0
857263160327368704	20139	4592	2017-04-26 16:00:39+00:00	13	10		Samoyed	0.998021	Oscar	120221774.4
857746408056729600	34471	10812	2017-04-28 00:00:54+00:00	13	10		Labrador Retriever	0.919832	Thor	484510587.6
857989990357356544	16221	2623	2017-04-28 16:08:49+00:00	12	10		French Bulldog	0.43258	Rosie	51057219.6
858107933456039936	15796	2944	2017-04-28 23:57:28+00:00	12	10		Golden Retriever	0.863874	Wyatt	55804108.800000004
858471635011153920	21595	4908	2017-04-30 00:02:42+00:00	13	10		Pembroke	0.987407	Sophie	137784738.0
858843525470990336	15610	3526	2017-05-01 00:40:27+00:00	13	10	doggo	Golden Retriever	0.57812		71553118.0
859196978902773760	90179	30549	2017-05-02 00:04:57+00:00	12	10		Malamute	0.216163		3305853925.2000003
859607811541651456	18643	1593	2017-05-03 03:17:27+00:00	13	10	puppo	Golden Retriever	0.8955290000000001		38607788.7
859924526012018688	19590	4124	2017-05-04 00:15:58+00:00	12	10		French Bulldog	0.254587	Milky	96946992.0
860184849394610176	16703	5907	2017-05-04 17:30:24+00:00	14	10		Unidentifiable	0.0		138130469.39999998
860276583193509888	18320	3507	2017-05-04 23:34:55+00:00	12	10		Unidentifiable	0.0	Jordy	77097888.0
860524505164394496	23641	5331	2017-05-05 16:00:04+00:00	13	10		Bedlington Terrier	0.286558	Carl	163839222.29999998
861383897657036800	36073	10778	2017-05-08 00:54:59+00:00	13	10		Cardigan	0.771008	Hobbes	505433232.2
862096992088072192	74389	23416	2017-05-10 00:08:34+00:00	13	10		Chow	0.677589		2264460671.2
862457590147678208	20484	4983	2017-05-11 00:01:27+00:00	13	10		Unidentifiable	0.0	Jersey	132693303.60000001
862831371563274240	19120	5119	2017-05-12 00:46:44+00:00	13	10		Australian Terrier	0.207281	Zooey	127237864.0
863062471531167744	8504	2452	2017-05-12 16:05:02+00:00	13	10		French Bulldog	0.935804	Quinn	27107350.400000002
864197398364647424	29999	8934	2017-05-15 19:14:50+00:00	13	10		Golden Retriever	0.945905	Paisley	348414385.8
864279568663928832	14560	3032	2017-05-16 00:41:21+00:00	12	10		Bull Mastiff	0.668613	Meatball	52975104.0
864873206498414592	32114	8706	2017-05-17 16:00:15+00:00	14	10		Unidentifiable	0.0		391418277.59999996
865006731092295680	27841	7681	2017-05-18 00:50:50+00:00	13	10		Pembroke	0.989882	Nelly	278000737.3
865359393868664832	26299	4994	2017-05-19 00:12:11+00:00	13	10		Chesapeake Bay Retriever	0.832435	Sammy	170738367.8
865718153858494464	25472	5607	2017-05-19 23:57:46+00:00	13	10		Golden Retriever	0.673664	Boomer	185667955.2
866686824827068416	19139	3466	2017-05-22 16:06:55+00:00	12	10		Flat-Coated Retriever	0.51473	Lili	79602928.8
867051520902168576	31956	7832	2017-05-23 16:16:06+00:00	13	10		Samoyed	0.471403		325363209.6
867900495410671616	23940	4158	2017-05-26 00:29:37+00:00	12	10		Labrador Retriever	0.522644		119451024.0
868552278524837888	10017	2081	2017-05-27 19:39:34+00:00	12	10		Whippet	0.378151	Cooper	25014452.4
868622495443632128	26441	5262	2017-05-28 00:18:35+00:00	13	10		Labrador Retriever	0.868107		180872304.60000002
869227993411051520	20210	3761	2017-05-29 16:24:37+00:00	13	10		Pembroke	0.664181	Gizmo	98812753.0
869772420881756160	41844	9929	2017-05-31 04:27:59+00:00	13	10		Pembroke	0.980148	Dewey	540109798.8000001
870374049280663552	81542	25932	2017-06-01 20:18:38+00:00	13	10		Golden Retriever	0.841001	Zoey	2748911287.2000003
870804317367881728	33121	6126	2017-06-03 00:48:22+00:00	11	10		Unidentifiable	0.0		223189170.60000002
872486979161796608	39960	8873	2017-06-07 16:14:40+00:00	12	10		Pembroke	0.931861		425478096.0
872620804844003328	20409	3629	2017-06-08 01:06:27+00:00	13	10		Cocker Spaniel	0.513191	Monkey	96283539.3
872820683541237760	14454	3628	2017-06-08 14:20:41+00:00	13	10		Pug	0.99912		68170845.60000001
872967104147763200	26804	5311	2017-06-09 00:02:31+00:00	12	10	doggo	Labrador Retriever	0.476913		170827252.79999998
873213775632977920	7089	1554	2017-06-09 16:22:42+00:00	12	10	pupper	Vizsla	0.6197819999999999	Sierra	13219567.2
874012996292530176	33851	10193	2017-06-11 21:18:31+00:00	13	10	puppo	Cardigan	0.806674	Sebastian	448556215.90000004
874057562936811520	22240	3876	2017-06-12 00:15:36+00:00	12	10		Flat-Coated Retriever	0.8321770000000001		103442688.0
874296783580663808	25537	4021	2017-06-12 16:06:11+00:00	13	10	pupper	Cocker Spaniel	0.437216	Jed	133489560.1
874680097055178752	27264	4546	2017-06-13 17:29:20+00:00	12	10		Labrador Retriever	0.836052	Cash	148730572.79999998
875021211251597312	24951	4614	2017-06-14 16:04:48+00:00	12	10		West Highland White Terrier	0.7143189999999999		138148696.79999998
875144289856114688	21483	4828	2017-06-15 00:13:52+00:00	13	10		Siberian Husky	0.245048	Nugget	134835901.20000002
875747767867523072	24675	4196	2017-06-16 16:11:53+00:00	13	10		Labrador Retriever	0.799551	Goose	134597190.0
876120275196170240	27345	4573	2017-06-17 16:52:05+00:00	13	10		Bernese Mountain Dog	0.534327	Venti	162563290.5
876484053909872640	18367	2339	2017-06-18 16:57:37+00:00	13	10		Golden Retriever	0.874566	Benedict	55848536.900000006
876838120628539392	20254	3261	2017-06-19 16:24:33+00:00	12	10	pupper	Bloodhound	0.575751	Ginger	79257952.8
877201837425926144	26530	5446	2017-06-20 16:29:50+00:00	12	10		Pembroke	0.93112	Nelly	173378856.0
877556246731214848	22234	3706	2017-06-21 15:58:08+00:00	12	10		Basset	0.995368	Penny	98879044.8
877736472329191424	77984	18613	2017-06-22 03:54:17+00:00	13	10		Chesapeake Bay Retriever	0.8379559999999999	Aja	1886971049.6
878057613040115712	41103	6639	2017-06-23 01:10:23+00:00	14	10		French Bulldog	0.839097	Emmy	382035943.79999995
878281511006478336	7572	1252	2017-06-23 16:00:04+00:00	13	10		Basset	0.32042	Shadow	12324187.200000001
